cod_staz,date,Pres
AL007,2016-04-11 13:59:00,1016.57
AL007,2016-04-11 14:30:00,1016.43
AL007,2016-04-11 14:59:00,1016.27
AL007,2016-04-11 15:30:00,1016.21
AL007,2016-04-11 15:59:00,1016.28
AL007,2016-04-11 16:30:00,1016.36
AL007,2016-04-11 16:59:00,1016.46
AL007,2016-04-11 17:30:00,1016.41
AL007,2016-04-11 17:59:00,1016.4
AL007,2016-04-11 18:30:00,1016.48
AL007,2016-04-11 18:59:00,1016.65
AL007,2016-04-11 19:30:00,1016.77
AL007,2016-04-11 19:59:00,1016.95
AL007,2016-04-11 20:30:00,1017.09
AL007,2016-04-11 20:59:00,1017.39
AL007,2016-04-11 21:30:00,1017.41
AL007,2016-04-11 21:59:00,1017.3
AL007,2016-04-11 22:30:00,1017.36
AL007,2016-04-11 22:59:00,1017.4
AL007,2016-04-11 23:30:00,1017.58
AL007,2016-04-11 23:59:00,1017.47
AL007,2016-04-12 00:30:00,1017.55
AL007,2016-04-12 00:59:00,1017.35
AL007,2016-04-12 01:30:00,1017.52
AL007,2016-04-12 01:59:00,1017.69
AL007,2016-04-12 02:30:00,1017.65
AL007,2016-04-12 02:59:00,1017.37
AL007,2016-04-12 03:30:00,1017.1
AL007,2016-04-12 03:59:00,1017.04
AL007,2016-04-12 04:30:00,1017.03
AL007,2016-04-12 04:59:00,1016.76
AL007,2016-04-12 05:30:00,1016.49
AL007,2016-04-12 05:59:00,1016.32
AL007,2016-04-12 06:30:00,1016.42
AL007,2016-04-12 06:59:00,1016.21
AL007,2016-04-12 07:30:00,1016.22
AL007,2016-04-12 07:59:00,1016.44
AL007,2016-04-12 08:30:00,1016.57
AL007,2016-04-12 08:59:00,1016.7
AL007,2016-04-12 09:30:00,1016.81
AL007,2016-04-12 09:59:00,1016.86
AL007,2016-04-12 10:30:00,1016.84
AL007,2016-04-12 10:59:00,1016.6
AL007,2016-04-12 11:30:00,1016.26
AL007,2016-04-12 11:59:00,1016.04
AL007,2016-04-12 12:30:00,1015.83
AL007,2016-04-12 12:59:00,1015.63
AL007,2016-04-12 13:30:00,1015.32
AL007,2016-04-12 13:59:00,1015.15
AL007,2016-04-12 14:30:00,1014.78
AL007,2016-04-12 14:59:00,1014.41
AL007,2016-04-12 15:30:00,1014.13
AL007,2016-04-12 15:59:00,1013.87
AL007,2016-04-12 16:30:00,1013.66
AL007,2016-04-12 16:59:00,1013.62
AL007,2016-04-12 17:30:00,1013.64
AL007,2016-04-12 17:59:00,1013.62
AL007,2016-04-12 18:30:00,1013.71
AL007,2016-04-12 18:59:00,1013.88
AL007,2016-04-12 19:30:00,1013.86
AL007,2016-04-12 19:59:00,1014.0
AL007,2016-04-12 20:30:00,1014.01
AL007,2016-04-12 20:59:00,1014.1
AL007,2016-04-12 21:30:00,1014.2
AL007,2016-04-12 21:59:00,1014.22
AL007,2016-04-12 22:30:00,1014.11
AL007,2016-04-12 22:59:00,1013.77
AL007,2016-04-12 23:30:00,1014.06
AL007,2016-04-12 23:59:00,1014.04
AL007,2016-04-13 00:30:00,1013.67
AL007,2016-04-13 00:59:00,1013.31
AL007,2016-04-13 01:30:00,1013.52
AL007,2016-04-13 01:59:00,1013.31
AL007,2016-04-13 02:30:00,1012.27
AL007,2016-04-13 02:59:00,1011.75
AL007,2016-04-13 03:30:00,1011.57
AL007,2016-04-13 03:59:00,1011.96
AL007,2016-04-13 04:30:00,1012.26
AL007,2016-04-13 04:59:00,1012.04
AL007,2016-04-13 05:30:00,1011.56
AL007,2016-04-13 05:59:00,1010.98
AL007,2016-04-13 06:30:00,1010.73
AL007,2016-04-13 06:59:00,1010.32
AL007,2016-04-13 07:30:00,1010.15
AL007,2016-04-13 07:59:00,1010.97
AL007,2016-04-13 08:30:00,1012.05
AL007,2016-04-13 08:59:00,1009.95
AL007,2016-04-13 09:30:00,1010.15
AL007,2016-04-13 09:59:00,1009.86
AL007,2016-04-13 10:30:00,1009.43
AL007,2016-04-13 10:59:00,1009.52
AL007,2016-04-13 11:30:00,1009.57
AL007,2016-04-13 11:59:00,1009.56
AL007,2016-04-13 12:30:00,1009.54
AL007,2016-04-13 12:59:00,1009.24
AL007,2016-04-13 13:30:00,1009.09
AL007,2016-04-13 13:59:00,1009.05
AL007,2016-04-13 14:30:00,1008.77
AL007,2016-04-13 14:59:00,1008.71
AL007,2016-04-13 15:30:00,1008.77
AL007,2016-04-13 15:59:00,1008.77
AL007,2016-04-13 16:30:00,1008.81
AL007,2016-04-13 16:59:00,1008.69
AL007,2016-04-13 17:30:00,1009.02
AL007,2016-04-13 17:59:00,1009.09
AL007,2016-04-13 18:30:00,1009.44
AL007,2016-04-13 18:59:00,1009.14
AL007,2016-04-13 19:30:00,1009.69
AL007,2016-04-13 19:59:00,1009.94
AL007,2016-04-13 20:30:00,1010.19
AL007,2016-04-13 20:59:00,1010.24
AL007,2016-04-13 21:30:00,1010.46
AL007,2016-04-13 21:59:00,1010.69
AL007,2016-04-13 22:30:00,1010.88
AL007,2016-04-13 22:59:00,1010.99
AL007,2016-04-13 23:30:00,1010.89
AL007,2016-04-13 23:59:00,1010.87
AL007,2016-04-14 00:30:00,1010.8
AL007,2016-04-14 00:59:00,1010.87
AL007,2016-04-14 01:30:00,1011.01
AL007,2016-04-14 01:59:00,1010.87
AL007,2016-04-14 02:30:00,1010.77
AL007,2016-04-14 02:59:00,1010.79
AL007,2016-04-14 03:30:00,1010.62
AL007,2016-04-14 03:59:00,1010.44
AL007,2016-04-14 04:30:00,1010.49
AL007,2016-04-14 04:59:00,1010.41
AL007,2016-04-14 05:30:00,1010.86
AL007,2016-04-14 05:59:00,1010.85
AL007,2016-04-14 06:30:00,1010.9
AL007,2016-04-14 06:59:00,1011.12
AL007,2016-04-14 07:30:00,1011.44
AL007,2016-04-14 07:59:00,1011.71
AL007,2016-04-14 08:30:00,1011.94
AL007,2016-04-14 08:59:00,1011.94
AL007,2016-04-14 09:30:00,1012.13
AL007,2016-04-14 09:59:00,1012.32
AL007,2016-04-14 10:30:00,1012.63
AL007,2016-04-14 10:59:00,1012.82
AL007,2016-04-14 11:30:00,1012.7
AL007,2016-04-14 11:59:00,1012.51
AL007,2016-04-14 12:30:00,1012.36
AL007,2016-04-14 12:59:00,1012.22
AL007,2016-04-14 13:30:00,1012.27
AL007,2016-04-14 13:59:00,1012.12
AL007,2016-04-14 14:30:00,1012.06
AL007,2016-04-14 14:59:00,1011.98
AL007,2016-04-14 15:30:00,1011.94
AL007,2016-04-14 15:59:00,1012.0
AL007,2016-04-14 16:30:00,1012.15
AL007,2016-04-14 16:59:00,1012.34
AL007,2016-04-14 17:30:00,1012.48
AL007,2016-04-14 17:59:00,1012.54
AL007,2016-04-14 18:30:00,1012.7
AL007,2016-04-14 18:59:00,1012.97
AL007,2016-04-14 19:30:00,1013.24
AL007,2016-04-14 19:59:00,1013.58
AL007,2016-04-14 20:30:00,1013.88
AL007,2016-04-14 20:59:00,1014.27
AL007,2016-04-14 21:30:00,1014.58
AL007,2016-04-14 21:59:00,1014.66
AL007,2016-04-14 22:30:00,1014.92
AL007,2016-04-14 22:59:00,1015.19
AL007,2016-04-14 23:30:00,1015.42
AL007,2016-04-14 23:59:00,1015.58
AL007,2016-04-15 00:30:00,1015.6
AL007,2016-04-15 00:59:00,1015.55
AL007,2016-04-15 01:30:00,1015.46
AL007,2016-04-15 01:59:00,1015.45
AL007,2016-04-15 02:30:00,1015.52
AL007,2016-04-15 02:59:00,1015.61
AL007,2016-04-15 03:30:00,1015.56
AL007,2016-04-15 03:59:00,1015.55
AL007,2016-04-15 04:30:00,1015.6
AL007,2016-04-15 04:59:00,1015.77
AL007,2016-04-15 05:30:00,1015.87
AL007,2016-04-15 05:59:00,1016.21
AL007,2016-04-15 06:30:00,1016.5
AL007,2016-04-15 06:59:00,1016.89
AL007,2016-04-15 07:30:00,1017.08
AL007,2016-04-15 07:59:00,1017.14
AL007,2016-04-15 08:30:00,1017.13
AL007,2016-04-15 08:59:00,1017.01
AL007,2016-04-15 09:30:00,1017.16
AL007,2016-04-15 09:59:00,1017.39
AL007,2016-04-15 10:30:00,1017.38
AL007,2016-04-15 10:59:00,1017.26
AL007,2016-04-15 11:30:00,1017.11
AL007,2016-04-15 11:59:00,1016.89
AL007,2016-04-15 12:30:00,1016.73
AL007,2016-04-15 12:59:00,1016.7
AL007,2016-04-15 13:30:00,1016.87
AL007,2016-04-15 13:59:00,1016.8
AL007,2016-04-15 14:30:00,1016.55
AL007,2016-04-15 14:59:00,1016.4
AL007,2016-04-15 15:30:00,1016.2
AL007,2016-04-15 15:59:00,1016.18
AL007,2016-04-15 16:30:00,1016.31
AL007,2016-04-15 16:59:00,1016.46
AL007,2016-04-15 17:30:00,1016.31
AL007,2016-04-15 17:59:00,1016.15
AL007,2016-04-15 18:30:00,1016.1
AL007,2016-04-15 18:59:00,1016.2
AL007,2016-04-15 19:30:00,1016.4
AL007,2016-04-15 19:59:00,1016.53
AL007,2016-04-15 20:30:00,1016.83
AL007,2016-04-15 20:59:00,1016.81
AL007,2016-04-15 21:30:00,1016.91
AL007,2016-04-15 21:59:00,1016.87
AL007,2016-04-15 22:30:00,1016.96
AL007,2016-04-15 22:59:00,1016.82
AL007,2016-04-15 23:30:00,1016.98
AL007,2016-04-15 23:59:00,1017.14
AL007,2016-04-16 00:30:00,1016.95
AL007,2016-04-16 00:59:00,1016.86
AL007,2016-04-16 01:30:00,1016.9
AL007,2016-04-16 01:59:00,1016.57
AL007,2016-04-16 02:30:00,1016.6
AL007,2016-04-16 02:59:00,1016.47
AL007,2016-04-16 03:30:00,1016.24
AL007,2016-04-16 03:59:00,1016.11
AL007,2016-04-16 04:30:00,1015.86
AL007,2016-04-16 04:59:00,1015.53
AL007,2016-04-16 05:30:00,1015.7
AL007,2016-04-16 05:59:00,1016.26
AL007,2016-04-16 06:30:00,1016.45
AL007,2016-04-16 06:59:00,1016.76
AL007,2016-04-16 07:30:00,1017.17
AL007,2016-04-16 07:59:00,1017.02
AL007,2016-04-16 08:30:00,1016.84
AL007,2016-04-16 08:59:00,1016.89
AL007,2016-04-16 09:30:00,1016.96
AL007,2016-04-16 09:59:00,1017.09
AL007,2016-04-16 10:30:00,1017.0
AL007,2016-04-16 10:59:00,1016.99
AL007,2016-04-16 11:30:00,1017.08
AL007,2016-04-16 11:59:00,1016.86
AL007,2016-04-16 12:30:00,1016.81
AL007,2016-04-16 12:59:00,1015.84
AL007,2016-04-16 13:30:00,1015.54
AL007,2016-04-16 13:59:00,1016.22
AL007,2016-04-16 14:30:00,1016.37
AL007,2016-04-16 14:59:00,1016.54
AL007,2016-04-16 15:30:00,1016.31
AL007,2016-04-16 15:59:00,1016.42
AL007,2016-04-16 16:30:00,1015.99
AL007,2016-04-16 16:59:00,1016.13
AL007,2016-04-16 17:30:00,1015.85
AL007,2016-04-16 17:59:00,1016.05
AL007,2016-04-16 18:30:00,1015.78
AL007,2016-04-16 18:59:00,1015.47
AL007,2016-04-16 19:30:00,1015.7
AL007,2016-04-16 19:59:00,1015.97
AL007,2016-04-16 20:30:00,1016.2
AL007,2016-04-16 20:59:00,1016.21
AL007,2016-04-16 21:30:00,1016.18
AL007,2016-04-16 21:59:00,1016.15
AL007,2016-04-16 22:30:00,1015.98
AL007,2016-04-16 22:59:00,1015.8
AL007,2016-04-16 23:30:00,1015.88
AL007,2016-04-16 23:59:00,1015.64
AL007,2016-04-17 00:30:00,1015.74
AL007,2016-04-17 00:59:00,1015.76
AL007,2016-04-17 01:30:00,1015.75
AL007,2016-04-17 01:59:00,1016.01
AL007,2016-04-17 02:30:00,1015.68
AL007,2016-04-17 02:59:00,1015.59
AL007,2016-04-17 03:30:00,1015.85
AL007,2016-04-17 03:59:00,1015.83
AL007,2016-04-17 04:30:00,1015.58
AL007,2016-04-17 04:59:00,1015.46
AL007,2016-04-17 05:30:00,1015.36
AL007,2016-04-17 05:59:00,1015.59
AL007,2016-04-17 06:30:00,1015.71
AL007,2016-04-17 06:59:00,1015.69
AL007,2016-04-17 07:30:00,1015.78
AL007,2016-04-17 07:59:00,1015.81
AL007,2016-04-17 08:30:00,1015.95
AL007,2016-04-17 08:59:00,1016.02
AL007,2016-04-17 09:30:00,1016.07
AL007,2016-04-17 09:59:00,1016.06
AL007,2016-04-17 10:30:00,1016.05
AL007,2016-04-17 10:59:00,1016.14
AL007,2016-04-17 11:30:00,1016.19
AL007,2016-04-17 11:59:00,1016.13
AL007,2016-04-17 12:30:00,1016.07
AL007,2016-04-17 12:59:00,1016.12
AL007,2016-04-17 13:30:00,1015.83
AL007,2016-04-17 13:59:00,1015.84
AL007,2016-04-17 14:30:00,1015.9
AL007,2016-04-17 14:59:00,1015.82
AL007,2016-04-17 15:30:00,1015.81
AL007,2016-04-17 15:59:00,1015.73
AL007,2016-04-17 16:30:00,1015.58
AL007,2016-04-17 16:59:00,1015.58
AL007,2016-04-17 17:30:00,1015.1
AL007,2016-04-17 17:59:00,1014.85
AL007,2016-04-17 18:30:00,1014.5
AL007,2016-04-17 18:59:00,1015.12
AL007,2016-04-17 19:30:00,1015.5
AL007,2016-04-17 19:59:00,1016.0
AL007,2016-04-17 20:30:00,1016.28
AL007,2016-04-17 20:59:00,1016.3
AL007,2016-04-17 21:30:00,1016.22
AL007,2016-04-17 21:59:00,1016.22
AL007,2016-04-17 22:30:00,1016.01
AL007,2016-04-17 22:59:00,1016.13
AL007,2016-04-17 23:30:00,1015.98
AL007,2016-04-17 23:59:00,1016.01
AL007,2016-04-18 00:30:00,1015.8
AL007,2016-04-18 00:59:00,1016.22
AL007,2016-04-18 01:30:00,1016.16
AL007,2016-04-18 01:59:00,1015.71
AL007,2016-04-18 02:30:00,1015.62
AL007,2016-04-18 02:59:00,1015.84
AL007,2016-04-18 03:30:00,1015.86
AL007,2016-04-18 03:59:00,1015.9
AL007,2016-04-18 04:30:00,1016.23
AL007,2016-04-18 04:59:00,1016.24
AL007,2016-04-18 05:30:00,1016.34
AL007,2016-04-18 05:59:00,1016.31
AL007,2016-04-18 06:30:00,1016.64
AL007,2016-04-18 06:59:00,1016.78
AL007,2016-04-18 07:30:00,1016.94
AL007,2016-04-18 07:59:00,1016.87
AL007,2016-04-18 08:30:00,1016.83
AL007,2016-04-18 08:59:00,1016.66
AL007,2016-04-18 09:30:00,1016.72
AL007,2016-04-18 09:59:00,1016.53
AL007,2016-04-18 10:30:00,1016.21
AL007,2016-04-18 10:59:00,1015.77
AL007,2016-04-18 11:30:00,1015.92
AL007,2016-04-18 11:59:00,1015.95
AL007,2016-04-18 12:30:00,1015.93
AL007,2016-04-18 12:59:00,1015.41
AL007,2016-04-18 13:30:00,1015.49
AL007,2016-04-18 13:59:00,1015.42
AL007,2016-04-18 14:30:00,1015.2
AL007,2016-04-18 14:59:00,1015.09
AL007,2016-04-18 15:30:00,1014.98
AL007,2016-04-18 15:59:00,1014.78
AL007,2016-04-18 16:30:00,1014.52
AL007,2016-04-18 16:59:00,1014.35
AL007,2016-04-18 17:30:00,1014.11
AL007,2016-04-18 17:59:00,1013.85
AL007,2016-04-18 18:30:00,1013.67
AL007,2016-04-18 18:59:00,1013.46
AL007,2016-04-18 19:30:00,1013.01
AL007,2016-04-18 19:59:00,1013.53
AL007,2016-04-18 20:30:00,1013.95
AL007,2016-04-18 20:59:00,1014.14
AL007,2016-04-18 21:30:00,1014.07
AL007,2016-04-18 21:59:00,1014.09
AL007,2016-04-18 22:30:00,1014.06
AL007,2016-04-18 22:59:00,1014.08
AL007,2016-04-18 23:30:00,1014.15
AL007,2016-04-18 23:59:00,1014.21
AL007,2016-04-19 00:30:00,1014.25
AL007,2016-04-19 00:59:00,1014.13
AL007,2016-04-19 01:30:00,1013.73
AL007,2016-04-19 01:59:00,1013.47
AL007,2016-04-19 02:30:00,1013.33
AL007,2016-04-19 02:59:00,1013.21
AL007,2016-04-19 03:30:00,1013.27
AL007,2016-04-19 03:59:00,1013.3
AL007,2016-04-19 04:30:00,1013.08
AL007,2016-04-19 04:59:00,1012.96
AL007,2016-04-19 05:30:00,1013.04
AL007,2016-04-19 05:59:00,1013.05
AL007,2016-04-19 06:30:00,1013.24
AL007,2016-04-19 06:59:00,1013.21
AL007,2016-04-19 07:30:00,1013.41
AL007,2016-04-19 07:59:00,1013.88
AL007,2016-04-19 08:30:00,1014.01
AL007,2016-04-19 08:59:00,1014.17
AL007,2016-04-19 09:30:00,1014.25
AL007,2016-04-19 09:59:00,1014.56
AL007,2016-04-19 10:30:00,1014.74
AL007,2016-04-19 10:59:00,1014.51
AL007,2016-04-19 11:30:00,1014.55
AL007,2016-04-19 11:59:00,1014.58
AL007,2016-04-19 12:30:00,1014.47
AL007,2016-04-19 12:59:00,1014.39
AL007,2016-04-19 13:30:00,1014.44
AL007,2016-04-19 13:59:00,1014.47
AL007,2016-04-19 14:30:00,1014.44
AL007,2016-04-19 14:59:00,1014.39
AL007,2016-04-19 15:30:00,1014.34
AL007,2016-04-19 15:59:00,1014.05
AL007,2016-04-19 16:30:00,1014.0
AL007,2016-04-19 16:59:00,1014.0
AL007,2016-04-19 17:30:00,1014.36
AL007,2016-04-19 17:59:00,1014.71
AL007,2016-04-19 18:30:00,1014.97
AL007,2016-04-19 18:59:00,1015.26
AL007,2016-04-19 19:30:00,1015.71
AL007,2016-04-19 19:59:00,1016.26
AL007,2016-04-19 20:30:00,1016.56
AL007,2016-04-19 20:59:00,1016.77
AL007,2016-04-19 21:30:00,1017.0
AL007,2016-04-19 21:59:00,1017.22
AL007,2016-04-19 22:30:00,1017.6
AL007,2016-04-19 22:59:00,1017.9
AL007,2016-04-19 23:30:00,1017.89
AL007,2016-04-19 23:59:00,1018.13
AL007,2016-04-20 00:30:00,1018.29
AL007,2016-04-20 00:59:00,1018.44
AL007,2016-04-20 01:30:00,1018.32
AL007,2016-04-20 01:59:00,1018.53
AL007,2016-04-20 02:30:00,1018.7
AL007,2016-04-20 02:59:00,1018.58
AL007,2016-04-20 03:30:00,1018.63
AL007,2016-04-20 03:59:00,1018.74
AL007,2016-04-20 04:30:00,1018.89
AL007,2016-04-20 04:59:00,1019.13
AL007,2016-04-20 05:30:00,1019.27
AL007,2016-04-20 05:59:00,1019.43
AL007,2016-04-20 06:30:00,1019.47
AL007,2016-04-20 06:59:00,1019.65
AL007,2016-04-20 07:30:00,1019.76
AL007,2016-04-20 07:59:00,1019.91
AL007,2016-04-20 08:30:00,1020.05
AL007,2016-04-20 08:59:00,1020.21
AL007,2016-04-20 09:30:00,1020.54
AL007,2016-04-20 09:59:00,1020.66
AL007,2016-04-20 10:30:00,1020.67
AL007,2016-04-20 10:59:00,1020.68
AL007,2016-04-20 11:30:00,1020.71
AL007,2016-04-20 11:59:00,1020.5
AL007,2016-04-20 12:30:00,1020.33
AL007,2016-04-20 12:59:00,1020.02
AL007,2016-04-20 13:30:00,1019.85
AL007,2016-04-20 13:59:00,1019.76
AL007,2016-04-20 14:30:00,1019.56
AL007,2016-04-20 14:59:00,1019.41
AL007,2016-04-20 15:30:00,1019.4
AL007,2016-04-20 15:59:00,1019.62
AL007,2016-04-20 16:30:00,1019.92
AL007,2016-04-20 16:59:00,1020.31
AL007,2016-04-20 17:30:00,1020.6
AL007,2016-04-20 17:59:00,1020.83
AL007,2016-04-20 18:30:00,1020.99
AL007,2016-04-20 18:59:00,1021.42
AL007,2016-04-20 19:30:00,1021.97
AL007,2016-04-20 19:59:00,1022.4
AL007,2016-04-20 20:30:00,1022.77
AL007,2016-04-20 20:59:00,1023.06
AL007,2016-04-20 21:30:00,1023.11
AL007,2016-04-20 21:59:00,1023.29
AL007,2016-04-20 22:30:00,1023.43
AL007,2016-04-20 22:59:00,1023.34
AL007,2016-04-20 23:30:00,1023.08
AL007,2016-04-20 23:59:00,1022.91
AL007,2016-04-21 00:30:00,1022.62
AL007,2016-04-21 00:59:00,1022.37
AL007,2016-04-21 01:30:00,1022.27
AL007,2016-04-21 01:59:00,1022.18
AL007,2016-04-21 02:30:00,1022.22
AL007,2016-04-21 02:59:00,1022.51
AL007,2016-04-21 03:30:00,1022.7
AL007,2016-04-21 03:59:00,1022.96
AL007,2016-04-21 04:30:00,1023.12
AL007,2016-04-21 04:59:00,1023.1
AL007,2016-04-21 05:30:00,1023.08
AL007,2016-04-21 05:59:00,1023.1
AL007,2016-04-21 06:30:00,1023.28
AL007,2016-04-21 06:59:00,1023.45
AL007,2016-04-21 07:30:00,1023.81
AL007,2016-04-21 07:59:00,1023.99
AL007,2016-04-21 08:30:00,1024.11
AL007,2016-04-21 08:59:00,1024.07
AL007,2016-04-21 09:30:00,1024.19
AL007,2016-04-21 09:59:00,1024.19
AL007,2016-04-21 10:30:00,1024.16
AL007,2016-04-21 10:59:00,1024.03
AL007,2016-04-21 11:30:00,1023.91
AL007,2016-04-21 11:59:00,1023.62
AL007,2016-04-21 12:30:00,1023.3
AL007,2016-04-21 12:59:00,1022.86
AL007,2016-04-21 13:30:00,1022.55
AL007,2016-04-21 13:59:00,1022.43
AL007,2016-04-21 14:30:00,1022.22
AL007,2016-04-21 14:59:00,1022.16
AL007,2016-04-21 15:30:00,1022.28
AL007,2016-04-21 15:59:00,1022.37
AL007,2016-04-21 16:30:00,1022.41
AL007,2016-04-21 16:59:00,1022.36
AL007,2016-04-21 17:30:00,1022.25
AL007,2016-04-21 17:59:00,1022.05
AL007,2016-04-21 18:30:00,1021.74
AL007,2016-04-21 18:59:00,1021.38
AL007,2016-04-21 19:30:00,1021.28
AL007,2016-04-21 19:59:00,1021.34
AL007,2016-04-21 20:30:00,1021.23
AL007,2016-04-21 20:59:00,1021.26
AL007,2016-04-21 21:30:00,1021.39
AL007,2016-04-21 21:59:00,1021.57
AL007,2016-04-21 22:30:00,1021.68
AL007,2016-04-21 22:59:00,1021.66
AL007,2016-04-21 23:30:00,1021.56
AL007,2016-04-21 23:59:00,1021.63
AL007,2016-04-22 00:30:00,1021.58
AL007,2016-04-22 00:59:00,1021.58
AL007,2016-04-22 01:30:00,1021.65
AL007,2016-04-22 01:59:00,1021.45
AL007,2016-04-22 02:30:00,1021.32
AL007,2016-04-22 02:59:00,1020.78
AL007,2016-04-22 03:30:00,1020.2
AL007,2016-04-22 03:59:00,1019.62
AL007,2016-04-22 04:30:00,1019.25
AL007,2016-04-22 04:59:00,1019.12
AL007,2016-04-22 05:30:00,1019.02
AL007,2016-04-22 05:59:00,1018.91
AL007,2016-04-22 06:30:00,1019.07
AL007,2016-04-22 06:59:00,1019.48
AL007,2016-04-22 07:30:00,1019.59
AL007,2016-04-22 07:59:00,1019.62
AL007,2016-04-22 08:30:00,1019.67
AL007,2016-04-22 08:59:00,1019.56
AL007,2016-04-22 09:30:00,1019.38
AL007,2016-04-22 09:59:00,1019.34
AL007,2016-04-22 10:30:00,1019.22
AL007,2016-04-22 10:59:00,1018.9
AL007,2016-04-22 11:30:00,1018.54
AL007,2016-04-22 11:59:00,1018.15
AL007,2016-04-22 12:30:00,1017.75
AL007,2016-04-22 12:59:00,1017.35
AL007,2016-04-22 13:30:00,1017.07
AL007,2016-04-22 13:59:00,1016.74
AL007,2016-04-22 14:30:00,1016.45
AL007,2016-04-22 14:59:00,1016.11
AL007,2016-04-22 15:30:00,1015.99
AL007,2016-04-22 15:59:00,1015.73
AL007,2016-04-22 16:30:00,1015.58
AL007,2016-04-22 16:59:00,1015.27
AL007,2016-04-22 17:30:00,1015.03
AL007,2016-04-22 17:59:00,1014.88
AL007,2016-04-22 18:30:00,1014.7
AL007,2016-04-22 18:59:00,1014.8
AL007,2016-04-22 19:30:00,1014.84
AL007,2016-04-22 19:59:00,1015.11
AL007,2016-04-22 20:30:00,1015.05
AL007,2016-04-22 20:59:00,1015.15
AL007,2016-04-22 21:30:00,1015.24
AL007,2016-04-22 21:59:00,1015.21
AL007,2016-04-22 22:30:00,1015.12
AL007,2016-04-22 22:59:00,1015.11
AL007,2016-04-22 23:30:00,1015.04
AL007,2016-04-22 23:59:00,1014.97
AL007,2016-04-23 00:30:00,1014.73
AL007,2016-04-23 00:59:00,1014.33
AL007,2016-04-23 01:30:00,1013.85
AL007,2016-04-23 01:59:00,1013.37
AL007,2016-04-23 02:30:00,1012.96
AL007,2016-04-23 02:59:00,1012.73
AL007,2016-04-23 03:30:00,1012.44
AL007,2016-04-23 03:59:00,1012.01
AL007,2016-04-23 04:30:00,1011.62
AL007,2016-04-23 04:59:00,1011.39
AL007,2016-04-23 05:30:00,1011.23
AL007,2016-04-23 05:59:00,1011.19
AL007,2016-04-23 06:30:00,1011.11
AL007,2016-04-23 06:59:00,1010.96
AL007,2016-04-23 07:30:00,1010.85
AL007,2016-04-23 07:59:00,1010.66
AL007,2016-04-23 08:30:00,1010.43
AL007,2016-04-23 08:59:00,1010.22
AL007,2016-04-23 09:30:00,1010.02
AL007,2016-04-23 09:59:00,1009.95
AL007,2016-04-23 10:30:00,1009.84
AL007,2016-04-23 10:59:00,1009.57
AL007,2016-04-23 11:30:00,1009.27
AL007,2016-04-23 11:59:00,1008.91
AL007,2016-04-23 12:30:00,1008.67
AL007,2016-04-23 12:59:00,1008.41
AL007,2016-04-23 13:30:00,1008.38
AL007,2016-04-23 13:59:00,1008.23
AL007,2016-04-23 14:30:00,1007.78
AL007,2016-04-23 14:59:00,1007.58
AL007,2016-04-23 15:30:00,1007.42
AL007,2016-04-23 15:59:00,1007.15
AL007,2016-04-23 16:30:00,1006.99
AL007,2016-04-23 16:59:00,1006.78
AL007,2016-04-23 17:30:00,1006.58
AL007,2016-04-23 17:59:00,1006.31
AL007,2016-04-23 18:30:00,1006.15
AL007,2016-04-23 18:59:00,1006.03
AL007,2016-04-23 19:30:00,1005.96
AL007,2016-04-23 19:59:00,1005.94
AL007,2016-04-23 20:30:00,1005.9
AL007,2016-04-23 20:59:00,1005.73
AL007,2016-04-23 21:30:00,1005.55
AL007,2016-04-23 21:59:00,1005.42
AL007,2016-04-23 22:30:00,1005.23
AL007,2016-04-23 22:59:00,1005.06
AL007,2016-04-23 23:30:00,1004.8
AL007,2016-04-23 23:59:00,1004.59
AL007,2016-04-24 00:30:00,1004.46
AL007,2016-04-24 00:59:00,1004.08
AL007,2016-04-24 01:30:00,1003.55
AL007,2016-04-24 01:59:00,1003.07
AL007,2016-04-24 02:30:00,1002.82
AL007,2016-04-24 02:59:00,1002.59
AL007,2016-04-24 03:30:00,1002.24
AL007,2016-04-24 03:59:00,1001.81
AL007,2016-04-24 04:30:00,1001.4
AL007,2016-04-24 04:59:00,1001.17
AL007,2016-04-24 05:30:00,1001.0
AL007,2016-04-24 05:59:00,1000.92
AL007,2016-04-24 06:30:00,1000.76
AL007,2016-04-24 06:59:00,1000.74
AL007,2016-04-24 07:30:00,1000.71
AL007,2016-04-24 07:59:00,1000.6
AL007,2016-04-24 08:30:00,1000.45
AL007,2016-04-24 08:59:00,1000.38
AL007,2016-04-24 09:30:00,1000.26
AL007,2016-04-24 09:59:00,1000.34
AL007,2016-04-24 10:30:00,1000.5
AL007,2016-04-24 10:59:00,1000.53
AL007,2016-04-24 11:30:00,1000.67
AL007,2016-04-24 11:59:00,1000.6
AL007,2016-04-24 12:30:00,1000.25
AL007,2016-04-24 12:59:00,1000.11
AL007,2016-04-24 13:30:00,1000.03
AL007,2016-04-24 13:59:00,999.84
AL007,2016-04-24 14:30:00,999.6
AL007,2016-04-24 14:59:00,999.6
AL007,2016-04-24 15:30:00,999.77
AL007,2016-04-24 15:59:00,1000.17
AL007,2016-04-24 16:30:00,1000.25
AL007,2016-04-24 16:59:00,1000.28
AL007,2016-04-24 17:30:00,1000.08
AL007,2016-04-24 17:59:00,1000.07
AL007,2016-04-24 18:30:00,1000.27
AL007,2016-04-24 18:59:00,1000.48
AL007,2016-04-24 19:30:00,1000.74
